logID,layerID,layerType,neuronID,activationFunction,lastValue,weights,bias
47,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
47,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
47,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
47,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
47,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
47,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
47,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
47,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
47,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
47,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
47,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
47,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
48,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
48,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
48,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
48,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
48,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
48,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
48,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
48,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
48,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
48,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
48,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
48,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
48,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
48,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
48,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
49,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
49,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
49,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
49,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
49,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
49,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
49,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
49,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
49,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
49,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
49,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
49,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
49,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
49,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
49,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
50,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
50,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
50,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
50,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
50,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
50,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
50,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
50,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
50,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
50,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
50,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
50,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
50,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
50,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
50,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
51,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
51,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
51,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
51,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
51,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
51,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
51,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
51,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
51,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
51,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
51,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
51,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
51,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
51,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
51,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
52,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
52,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
52,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
52,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
52,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
52,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
52,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
52,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
52,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
52,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
52,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
52,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
52,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
52,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
52,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
53,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
53,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
53,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
53,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
53,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
53,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
53,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
53,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
53,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
53,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
53,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
53,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
53,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
53,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
53,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
54,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
54,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
54,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
54,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
54,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
54,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
54,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
54,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
54,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
54,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
54,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
54,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
54,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
54,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
54,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
55,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
55,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
55,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
55,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
55,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
55,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
55,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
55,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
55,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
55,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
55,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
55,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
55,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
55,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
55,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
56,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
56,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
56,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
56,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
56,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
56,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
56,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
56,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
56,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
56,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
56,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
56,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
56,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
56,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
56,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
57,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
57,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
57,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
57,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
57,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
57,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
57,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
57,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
57,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
57,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
57,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
57,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
57,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
57,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
57,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
58,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
58,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
58,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
58,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
58,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
58,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
58,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
58,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
58,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
58,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
58,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
58,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
58,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
58,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
58,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
59,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
59,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
59,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
59,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
59,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
59,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
59,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
59,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
59,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
59,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
59,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
59,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
59,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
59,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
59,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
60,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
60,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
60,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
60,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
60,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
60,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
60,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
60,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
60,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
60,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
60,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
60,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
60,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
60,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
60,2,FCL,2,ReLu,0.363132,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
61,0,CONV,0,tanh,0.312107,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
61,0,CONV,1,tanh,0.793577,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
61,0,CONV,2,tanh,0.0917772,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
61,0,CONV,3,tanh,-0.556349,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
61,0,CONV,4,tanh,0.520819,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
61,1,FCL,0,SoftStep,0.201443,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
61,1,FCL,1,SoftStep,0.165856,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
61,1,FCL,2,SoftStep,0.346924,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
61,1,FCL,3,SoftStep,0.103278,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
61,1,FCL,4,SoftStep,0.447836,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
61,1,FCL,5,SoftStep,0.119254,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
61,1,FCL,6,SoftStep,0.165907,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
61,2,FCL,0,ReLu,0.767057,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
61,2,FCL,1,ReLu,1.00071,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
61,2,FCL,2,ReLu,1.86511,"[-0.149693,0.605762,0.0342113,0.97998,0.503098,-0.308878,-0.662038]",0.314615
62,0,CONV,0,tanh,0.998486,"[-0.997497,0.127171,-0.613392,0.617481,0.170019]",-0.0402539
62,0,CONV,1,tanh,0.999667,"[-0.299417,0.791925,0.64568,0.49321,-0.651784]",0.717887
62,0,CONV,2,tanh,0.997598,"[0.421003,0.0270699,-0.39201,-0.970031,-0.817194]",-0.271096
62,0,CONV,3,tanh,0.989911,"[-0.705374,-0.668203,0.97705,-0.108615,-0.761834]",-0.990661
62,0,CONV,4,tanh,0.99909,"[-0.982177,-0.24424,0.0633259,0.142369,0.203528]",0.214332
62,1,FCL,0,SoftStep,0.00548563,"[-0.667531,0.32609,-0.0984222,-0.295755,-0.885922]",0.215369
62,1,FCL,1,SoftStep,0.00432889,"[0.566637,0.605213,0.0397656,-0.3961,0.751945]",0.453352
62,1,FCL,2,SoftStep,0.0114822,"[0.911801,0.851436,0.0787072,-0.715323,-0.0758385]",-0.529344
62,1,FCL,3,SoftStep,0.00251205,"[0.724479,-0.580798,0.559313,0.687307,0.993591]",0.99939
62,1,FCL,4,SoftStep,0.0174255,"[0.222999,-0.215125,-0.467574,-0.405438,0.680288]",-0.952513
62,1,FCL,5,SoftStep,0.00295195,"[-0.248268,-0.814753,0.354411,-0.88757,-0.982421]",0.83758
62,1,FCL,6,SoftStep,0.00433047,"[-0.448225,-0.454207,0.175817,0.382366,0.675222]",0.452986
62,2,FCL,0,ReLu,0,"[-0.0301217,-0.589282,0.487472,-0.0630817,-0.0840785,0.898312,0.488876]",-0.783441
62,2,FCL,1,ReLu,0,"[0.198096,-0.22953,0.470016,0.217933,0.14481,-0.277322,-0.69689]",-0.549791
